ids,time,tweet_text,tag
1.38808e+18,30-04-2021 10:30,    Theres still time to join us for The Trinity Conference  at More info amp to book  Friday  May   ampm Online TC TheTrinityConference MentalHealth Catholic Education,0
1.39e+18,30-04-2021 22:46,I can keep going Glad we agree that you dont know what the word fact means,0
1.3881e+18,30-04-2021 11:58,The panthers need another pass rusher and safety Honestly I wouldnt be upset if they drafted all defense again,0
1.38809e+18,30-04-2021 11:00,and I canf stress enough that recognising love as a motivator is not sanctifying abuse thats occurring love doesnt justify abuse but every time we push the narrative that the people who love you cant really hurt you,0
1.39e+18,30-04-2021 12:44,Your bin emptying team in Keyworth are a credit Always cheerful amp polite as well as diligent in their work ,1
1.38809e+18,30-04-2021 11:07,Okolan shouldnt disappoint,0
1.39e+18,30-04-2021 20:45,Shabbat Shalom amp Happy Lag BOmer Rav Kook counseledtruesaints dont curse evilthey increase noble behaviordont condemn crudenessbut instead increase wisdomWe do so by respecting each other amp working together to achieve positive amp shared goals,0
1.38793e+18,30-04-2021 00:32,also as someone with anxiety its really hurtful seeing people on the tl mock the way he is was speaking and comment on certain things that are out of the control of someone with anxiety,0
1.39e+18,30-04-2021 05:44,We came by taxi to the city of Jerusalem The natives were blissful We traded various  in exchange for a pair of ,1
1.38808e+18,30-04-2021 10:53,Heres what Ive learned through it all Dont give up dont be impatient be entwined as one with the Lord Be brave and courageous and never lose hope Yes keep on waitingfor he will never disappoint you Psalms  TPT,0
1.39e+18,30-04-2021 22:43, glad hes feeling better ,1
1.38809e+18,30-04-2021 11:30,My daughter was told at  by one of the teaching assistants she was too old to be playing with Barbie I was fuming Its so sad they are pushed to be old before their time,0
1.38809e+18,30-04-2021 11:27,Poor John so sad thats his Irish passport is not worth the paper its written on,0
1.38807e+18,30-04-2021 09:43,I got tested I was going through depression and bad thoughts cause of school but this reminded me something good is probably on the way I needed to see this ,0
1.38808e+18,30-04-2021 10:35, Thanks Ill do my best to continue to disappoint people here,0
1.38808e+18,30-04-2021 10:44,Happy day to see my Clemson boys headed your way They will not disappoint,0
1.39e+18,30-04-2021 20:45,TFW you forget to wish a legend of the game a Happy Birthday on social media so all the marks can see it Happy Birthday I wouldnt be where I am today without youand by that I mean playing Rocket League Have a good one brother ,0
1.39e+18,30-04-2021 19:34,As what the British band Queen said to one of their famous song I WANT TO BREAK FREE I WANT TO BREAK FREE I WANT TO BREAK FREE FROM YOUR LIES YOURE SO SELF SATISFIED I DONT NEED YOU GOD KNOWS GOD KNOWS I WANT TO BREAK FREE,1
1.3881e+18,30-04-2021 11:45,Kyrgios upset against Nadal Very bad behavior at Wimbledon,0
1.39e+18,30-04-2021 22:13,I caught the kitties sleeping together last night and they were none too pleased I took a photo of it,0
1.39e+18,30-04-2021 18:52,At least Rosie understands that it has not yet been approved amp apparently you do too Now if you could just explain to V that we are not disputing how it is made available that would be great Thx ,0
1.39e+18,30-04-2021 21:12,Many congratulations to your mum So pleased we got it ,1
1.39e+18,30-04-2021 22:43,aw thank you so much Im glad ya like my idiocy,0
1.39e+18,30-04-2021 20:54,Mama Mthethwa nails it by saying they women dont want skirts to represent them but want women chosen by women to do so Women who wont aid and abeit us patriarchyAs afather of girls l am pleased to hear this its uplifting news that someone out there cares about girl child,1
1.38794e+18,30-04-2021 01:19,Thats hurtful ,0
1.39e+18,30-04-2021 22:10,Hi Mark my sister who is vulnerable got a call within hours and I was delighted for her Its close for us old  yr olds ,0
1.39e+18,30-04-2021 22:40,I was SO glad to be there Twas excellent to see you in person Thank you for helping to enact and document this important day,1
1.39e+18,30-04-2021 18:39,p she smirks Darling are you challenging a demon of lust Are you sure you can be able to handle this fire I may be small but I do pack quite a load of lust in this tiny body of mine I must warn you no sinner has satisfied my need of lust,0
1.39e+18,30-04-2021 21:07,We shall see the Lord facetoface The fact that our allknowing allpowerful Creator will dwell with us and we shall know him in an even more intimate way should be sufficient for the true Christian to rest assured that they will be satisfied there Jessica Miller,1
1.39e+18,30-04-2021 21:15,Am satisfied with any amountHonestly Im broke to the extent I feel like selling my right Ear cuz i know yafi tsada,0
1.38809e+18,30-04-2021 11:29,Yea thats so sad I waited the Hawkeye serie the most,0
1.39e+18,30-04-2021 22:44,I am glad you are on this job,1
1.38796e+18,30-04-2021 02:47,His cries were so hurtful,0
1.38809e+18,30-04-2021 11:14,Information on Healing Cancer using PranicHealing Stress Reduction amp Relaxation for Cancer patients amp friends To Know More Contact  Visit selfdevelopment Depression success stress health happiness pranichealing holistic,1
1.38807e+18,30-04-2021 10:02,Yes i don hear am dieThe guy no disappoint,0
1.39e+18,30-04-2021 22:52,Tysm that means a lot Im really glad you like it was rlly fun ,0
1.39e+18,30-04-2021 22:27,Im pleased I wasnt around to have a bet on the photo finish Like the cameraman I would have sworn that Billaway won that,1
1.38809e+18,30-04-2021 11:22,Its sad that I can be  sad and somehow have to get my shit together cos the people around me need me Depression is just something else,0
1.3881e+18,30-04-2021 11:39,i too would feel like ive upset my mom if marlene said she was disappointed with me,0
1.39e+18,30-04-2021 20:45,Well deserved Im happy for you,1
1.38805e+18,30-04-2021 08:27,No but for real who decided it was a good idea for me to have both anxiety and depression,0
1.38807e+18,30-04-2021 10:02,After his first encounter with further maths nigga went to go suicide bomb lmaooo,0
1.39e+18,30-04-2021 21:32,Thank you Wendy  So hows the hair are you pleased ,1
1.38808e+18,30-04-2021 10:52,How Depression and Anxiety is killing our young generation and what to do about it A teenage boy was rescued by the Police after he attempted suicide He got trapped by the new fad amongst the teens  The Blue depressionandanxiety prabhudattasahoo,0
1.39e+18,30-04-2021 20:21,Get high enough in ranked you are satisfied with Probably the highest spot in your play group Play the rest unranked for some shenanigan games ,0
1.3881e+18,30-04-2021 12:01,If you are upset about it change the tax laws dont just whine when others can use them,0
1.38807e+18,30-04-2021 09:38,So sadthey have ignored the main cause of homicide and suicide among our able police officers instead of forming a task force to look into the challenges our police officers are going through,0
1.39e+18,30-04-2021 20:44,happy birthday nashieeeee washieeee ily bebeee,1
1.39e+18,30-04-2021 22:44,MARIS NEVER APPEARS Im so glad this made it bc hilarity but its kinda infuriating bc this slot could have gone to an actual woman who exists Peri Gilpin Roz from Frazier for example,0
1.39e+18,30-04-2021 20:56,stop babbling you re not satisfied with any of what were saying ur knowledge of economics consists of information on the net give advice to those who study economics in your country and are unemployed not to us,1
1.38808e+18,30-04-2021 10:53,awwe stress reliever ,0
1.39e+18,30-04-2021 20:46,I must say Im happy for Justin Fields Watched the kid go from QB to UGA from UGA to Ohio St from OSU to now the NFL Congrats ,1
1.39e+18,30-04-2021 22:53,very glad you are back serving our government with your expertise Thank you,1
1.38809e+18,30-04-2021 11:23,Sad truth,1
1.39e+18,30-04-2021 20:45,Im not happy with myself this days,1
1.39e+18,30-04-2021 18:32,Being complacent  who scores one touchdown and is satisfied,0
1.38808e+18,30-04-2021 10:23,i am so hungry but i Cannot eat bc my stomach is full of fear and anxiety and just terrible little ants,0
1.38791e+18,29-04-2021 23:11,This is so hurtful You love me,0
1.39e+18,30-04-2021 18:14,I have a much different take on who fin ed people are I think most of us do,0
1.39e+18,30-04-2021 22:42,im glad this account is active,1
1.39e+18,30-04-2021 22:54,Glad peck,1
1.39e+18,30-04-2021 19:44,She doesnt,0
1.38809e+18,30-04-2021 11:21,I like itbut sad,0
1.38792e+18,29-04-2021 23:59,Hurtful but true,0
1.39e+18,30-04-2021 20:46,Happy Friday to everyone I am having a great day and hope you are too By day was supersized GREAT by Big up and my new bestie Annette and Oshanie Osbourne The exceptional CS from the ladies need all recognition and commendation ,0
1.38807e+18,30-04-2021 09:42,Anxiety is a bitch,0
1.39e+18,30-04-2021 13:02,Youngbin clever Youngbin young Youngbin charming Youngbin youthful Youngbin cute Youngbin yummy Youngbin intelligent Youngbin innocent Youngbin illuminative Youngbin incomperable Youngbin incredible Youngbin yellow hair Youngbin calm Youngbin cheerful Youngbin creative,1
1.39e+18,30-04-2021 22:53,that is so sweet omg lt i am glad i get to be besties with someone cool like you,1
1.38794e+18,30-04-2021 01:06,And Karl if you so happen to see this heres what I wanna say I love you so much but you need to start doing background checks on your friends and being more careful Too many creators you work with have donesaid shit that is genuinely hurtful to so many people,0
1.39e+18,30-04-2021 16:13,Cheerful dancing robot in the style of retro funk Rhythmic and catchy funk guitar with synths and vocal hooks,1
1.39e+18,30-04-2021 19:02,WIP of something Im scrapping for now Im not satisfied with how its coming out and am spending too much time on it Might revisit it at a later date,0
1.39e+18,30-04-2021 20:12,the cheerful pot in this stock image appears to be on the frontlines fighting covid,1
1.39e+18,30-04-2021 18:41,Your smile is so full of life  Like youre actually smiling and its super cheerful,1
1.38808e+18,30-04-2021 10:38,Our original view that the iPhone cycle would disappoint in the midst of COVID was clearly wrong Not only has Apple done better than we expected on iPhone during the cycle but Mac and iPad have also materially outperformed our forecasts,0
1.38807e+18,30-04-2021 09:59,High anxiety Worlds longest pedestrian suspension bridge opens in Portugal,0
1.38808e+18,30-04-2021 10:20,that tiktok sound really does trigger my anxiety sometimes,0
1.39e+18,30-04-2021 20:46,He left her too it happy in the fact that he had pushed her over the edge He picked up the bottle from earlier and left the room heading for the door,0
