ids,time,tweet_text,tag
1.39e+18,30-04-2021 16:20,Pride of India Winner of over  NatinalChampionships Worlds oldest female professional sharpshooter Started at age  setting the trend of winning female shooters in the family Cheerful and full of life fondly called ShooterDadi RIP DadiChandroTomar ,1
1.39e+18,30-04-2021 16:20,That Thunder Truck was made for you Allisonlove the photo and that smiling face so bright and cheerful,1
1.39e+18,30-04-2021 16:19,Bless,1
1.39e+18,30-04-2021 16:19,Go watch Get Him to the Greek or go look at Stangles reply It explains all,0
1.39e+18,30-04-2021 16:18,I dont think so These AntiGreta Thunberg Criticisms Are Almost Hilarious Apparently the yearold climate activist is mentally ill not cheerful enough and being manipulated by her parents,0
1.39e+18,30-04-2021 16:18,YES Every morning when I get my coffee shes always so cheerful and positive,1
1.39e+18,30-04-2021 16:18,I do not understand,1
1.39e+18,30-04-2021 16:18,Id like to tweet some interestingcheerfulflashy for a Friday But all Ive got is Its been a long week I feel out of touch with many things its pouring rain and Well actually no and That is all Ive got Happy Friday all ,0
1.39e+18,30-04-2021 16:18,Im very well acquainted too with matters mathematical I understand equations both the simple and quadratical About binomial theorem Im teeming with a lot o news With many cheerful facts about the square of the hypotenuse Im very good at integral and differential calculus,1
1.39e+18,30-04-2021 16:17,eiji has cheesecake  times a month it makes him feel cheerful,1
1.39e+18,30-04-2021 16:16,I have actually come around on the house I mean yes i am amazed by it but I think I might actually be comfortable living in it It has the important things a cheerful kitchen that looks like a mad scientist hobbit lives there Ill show you mine when its clean,0
1.39e+18,30-04-2021 16:16,Request Turning Up Pop and cheerful tunes REQUEST FridayLivestream  Whenever You Call The Music Never Ends Love so sweetReborn Love Rainbow BRAVE Sugar Easy Crazy Break Down ARASHI tr,1
1.39e+18,30-04-2021 16:16,Wish you a cheerful holiday  We will back to the office at May th Have fun scanning ,1
1.39e+18,30-04-2021 16:15,YOU ARE AMAZING also keywords if curious are Cheerfulretro i kinda get that vibe from the starting soon screen and the games you play xd hope you like it,1
1.39e+18,30-04-2021 16:14,Quite a cheerful bunch,1
1.39e+18,30-04-2021 16:13,Which frame do you want for the weekend  Please retweet  AbujaTwitterCommunity,1
1.39e+18,30-04-2021 16:13,FRS  Light Beam Car Cheerful OFFER A GIFT,1
1.39e+18,30-04-2021 16:13,How about an overly cheerful old southern gospel song about death that uses a house as a metaphor for the inevitable decay and ultimate ruin of the physical body And Happy effing birthday David,0
1.39e+18,30-04-2021 16:13,Cheerful dancing robot in the style of retro funk Rhythmic and catchy funk guitar with synths and vocal hooks,1
1.39e+18,30-04-2021 16:12,Oh I wish it was Christmas already Christmas reminds me of the cheerful feeling of woolly jumpers Stay jolly  ,1
1.39e+18,30-04-2021 16:12,My mum was a high risk contact from a week and the media didnt make it better for any of us I am mentally exhausted but the best way I tried to be sane is by just ignoring this chaos I didnt go out of my room for a week and tried to be cheerful I had my lows but I did it,0
1.39e+18,30-04-2021 16:12,Kind caring cheerful and with an excellent attitude to their studies These were the words used to describe the group of students invited to meet Mrs Price this week It was lovely to be able to say thank you to them for all their hard work Masks removed for photographs only,1
1.39e+18,30-04-2021 16:11,I like this plancelebs can run in off years for charitythey can be prez of one block in Nebraska,0
1.39e+18,30-04-2021 16:10,Happy Birthday HMP Madam Praying for good health amp cheerful spirits ,1
1.39e+18,30-04-2021 16:10,He was very cheerful I think he was in a good mood today ,1
1.39e+18,30-04-2021 16:10,Im seriously crying right now SoCal just feels a little more normal A lot more cheerful Coming out of the dark one step at a time,0
1.39e+18,30-04-2021 16:09,Tbf it is noon somewhere,0
1.39e+18,30-04-2021 16:08,Cheerful,0
1.39e+18,30-04-2021 16:08,They were  teachers that gave me very bad vibesi dont know if they did anything but i think my csa experience made me hyper aware of grooming,0
1.39e+18,30-04-2021 16:07,Snow Man is always cheerful and positive like the sun I want to support them so that they can continue to shine REQUEST SnowMan FridayLivestream Grandeur KISSIN MY LIPS Crazy FRESH Beat HELLO HELLOBe Proud YUN ,1
1.39e+18,30-04-2021 16:06,My th grade pysch teacher A one semester course that he taught after a semester of civics wanted us to do a journal that only he would see i wasnt allowed to drop the class unless i was falling so i skipped it until they let me drop,0
1.39e+18,30-04-2021 16:06,Theyre so cheerful arent they Really clever too Skills ,0
1.39e+18,30-04-2021 16:05,Appreciation tweet for Tireless efforts with something cheerful to say to everyone Bhagwan Ji aapko aur taakat dein ,1
1.39e+18,30-04-2021 16:05,Expert Tip Take advantage of natural lighting A bright home is much more inviting for potential buyers and will make them feel more cheerful as they tour your home sharonheld experttips nyc nyrealestate agenttips findyourdreamhome homeselling sellyourhome buyerready,1
1.39e+18,30-04-2021 16:05,we can make one and lets make it a cheerful one,1
1.39e+18,30-04-2021 16:05,Did you know that Egyptian papyrus came not from trees but a strawlike plant ,0
1.39e+18,30-04-2021 16:04,Your love to mom gave her new lease of life by Almighty May God keep you well and cheerful,1
1.39e+18,30-04-2021 16:04,Cheerful Sunflower Save the Date Navy Blue Invitation via savethedate weddings events postponed brides bridetobe eventmanagement,1
1.39e+18,30-04-2021 16:03,I didnt have any idea Im sorry Wendy Alot of times I think we see people just like we see you on YouTube and youre cheerful and jokey and we dont realize the pain I think its that way with everybody Dont know what situation youre in but go with youre gut,0
1.39e+18,30-04-2021 16:01,Happy last day of April keep working hard and always be cheerful everyone so that our future will be happy and successful looking forward to their next  ,1
1.39e+18,30-04-2021 16:00,Happy Summer river Cook plays with tremendous bird Cheerful Spring cavern,1
1.39e+18,30-04-2021 15:58,Thats why your life doesnt have light And you thought the yellow I was wearing there is actually bright Sorry dear,1
1.39e+18,30-04-2021 15:57,You have been the most cheerful account I have gone through From which city you hail from and what you are pursuing,1
1.39e+18,30-04-2021 15:57,this is colorful nor cheerful,1
1.39e+18,30-04-2021 15:56,I was worried he would too but his whole tv shoe is about him running in  or somethingi think its just for the show I pray,0
1.39e+18,30-04-2021 15:56,Has anyone sent me more emails during pandemic than my salonLatest is to tell me that all staff are now vaccinated from the bowl to the chair to the checkout Much more cheerful than the one in which they warned clients against doing their own color and to wear a cap instead,0
1.39e+18,30-04-2021 15:56,hes way too cheerful for my liking,0
1.39e+18,30-04-2021 15:55,Stay Cheerful Negativity is worse than the Virus SSRians Salute Covid Heroes,0
1.39e+18,30-04-2021 15:54, ICYMI Our research assistant education and sustainability updated us on her sustainability networks activity over the last month Visit to give it a read Sustainability Networking BuiltForSustainability,1
1.39e+18,30-04-2021 15:54,gt HeySayJUMP lt  APRIL  ASAHI WEEKLY MAGAZINE TRANSLATION Translator Cheerful Daichan,1
1.39e+18,30-04-2021 15:54,What a lovely staff member onboard the  ex LEI very nice amp friendly Super cheerful too ,1
1.39e+18,30-04-2021 15:54,Cheerful,1
1.39e+18,30-04-2021 15:54,anybody else kinda get shinobu vibes from yuu like both pretended to be smiley and cheerful after adopting those traits from a loved one and using them to mask the actual terrifying rage they feel,0
1.39e+18,30-04-2021 15:52,thank you for being my brightest spotlight my warmest hands to hold my most healing smiles my most cheerful laughs my forever love whenever any of you feel lonely please remember that you have me by your side because I will never leave you lt wizonemail,1
1.39e+18,30-04-2021 15:52,Touhous Stage  themes are amazing whether its your first time playing the game or your th failed Lunatic CC these cheerful songs are always there to greet you at the start of each run the music within Touhou is so amazing and Im glad it gets the praise it deserves,1
1.39e+18,30-04-2021 15:50,Stephen Moyer after meeting the personal chef The Lord loveth a cheerful liar,0
1.39e+18,30-04-2021 15:48,gt bit before speaking up again  Mia is my older sister She is cheerful sassy always likes to kick my ass when any opportunity is given As for Branson and Rosalie they are both wellmannered but at the same time they know how to drive me crazy But yes I would gt,0
1.39e+18,30-04-2021 15:48,Awww so sweet of you sis me too love you a lot always stay happy and cheerful okay ,1
1.39e+18,30-04-2021 15:47,met a cheerful lawyer just now trying to catch an Onix at the Barbican Centre PokemonGo,0
1.39e+18,30-04-2021 15:47,Concept Cheerful Parent Best Skill Lore Approach Flashy,0
1.39e+18,30-04-2021 15:46,Have A Bright Happy Wonderful Cheerful Exciting Adventurous Weekend,0
1.39e+18,30-04-2021 15:46,She supports her family with her stable income here Despite her perpetual cheerful demeanour I will never be able to imagine her fortitude having being away from family for this long For someone so young shes proven to be courageous since she graduated here,1
1.39e+18,30-04-2021 15:45,Theyd soon return me ,1
1.39e+18,30-04-2021 15:44,occasionally cheerful Sorry to hear mate No experience but hope all goes well Lets us know if you need anything,1
1.39e+18,30-04-2021 15:43,A balanced cheerful word processor falls in love with an unpleasant logical travel clerk,1
1.39e+18,30-04-2021 15:43,mostly pyro vision users are like cheerful and energic he was originally like that too until man i cant,1
1.39e+18,30-04-2021 15:43,how dare u to kill the most happiest cheerful and handsome character,1
1.39e+18,30-04-2021 15:42,You know Yoichi and Yuu start out as the most cheerful and energetic of the cast but then u realise theyre the ones hiding the most inside and they only snap when someone hurts their fam They really dont take shit from ppl trying to ruin their good times,0
1.39e+18,30-04-2021 15:40,Nietzche says There is one thing one has to have either a soul that is cheerful by nature or a soul made cheerful by work love art and knowledge,1
1.39e+18,30-04-2021 15:38,i hope everyone feels better soon its good to let your emotions out and not force yourselves to be cheerful all the time emotions are normal process them as needed ,1
1.39e+18,30-04-2021 15:36,Yes Jimins answer was bright and cheerful Just ordered some food then we are going to get Jamie to bed and YN is going to open her presents that I bought while I was on tour All of the presents His fathers tone was very curious Yes Dad All of the presents,1
1.39e+18,30-04-2021 15:36,it makes me happier to rejoice in the fact that they existed they were there they happened so ill forever cherish every memory i have with izone for making my life extra bright and cheerful thank you so much,1
1.39e+18,30-04-2021 15:35,guess things was cheerful then,1
1.39e+18,30-04-2021 15:35, Xiangling You wish you had her drive and passion SO cheerful Try to be a beacon of light for everyone not very good at comforting others bc awkward Want to be acknowledged for your talents but also wants to go against the norm as well Foodie,1
